seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
147	#006699	#000000	#00000000	#00000000		65.318848	62.678976	33.023442	43.002018	33.299080	43.963280	31.634126	44.440699	30.388192	43.237516	29.693534	43.956856	28.723238	43.714935	27.752942	43.473014	27.477304	42.511752	29.142258	42.034333	29.561278	40.353731	30.531574	40.595652	31.226232	39.876312	32.472166	41.079495	32.053146	42.760097
148	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	36.353350	42.047180	37.048008	41.327840	35.802074	40.124657	34.137120	40.602076	33.861482	39.640814	32.891186	39.398893	31.920890	39.156972	31.226232	39.876312	32.472166	41.079495	32.053146	42.760097	33.023442	43.002018	33.299080	43.963280	34.964034	43.485861	35.383054	41.805259
149	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	36.066586	47.330908	37.036882	47.572829	37.455902	45.892227	36.209968	44.689044	36.904626	43.969704	36.628988	43.008442	36.353350	42.047180	35.383054	41.805259	34.964034	43.485861	33.299080	43.963280	33.574718	44.924542	32.880060	45.643882	34.125994	46.847065	35.790948	46.369646
150	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	39.396494	46.376070	40.366790	46.617991	40.785810	44.937389	39.539876	43.734206	40.234534	43.014866	39.958896	42.053604	39.683258	41.092342	38.712962	40.850421	38.293942	42.531023	36.628988	43.008442	36.904626	43.969704	36.209968	44.689044	37.455902	45.892227	39.120856	45.414808
151	#006699	#000000	#00000000	#00000000		65.318848	62.678976	43.564442	42.060028	44.534738	42.301949	44.115718	43.982551	42.450764	44.459970	42.726402	45.421232	42.031744	46.140572	41.337086	46.859912	40.366790	46.617991	40.785810	44.937389	39.539876	43.734206	40.234534	43.014866	39.958896	42.053604	41.623850	41.576185	42.869784	42.779368
152	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	45.218270	47.827598	46.188566	48.069519	46.607586	46.388917	45.361652	45.185734	46.056310	44.466394	45.780672	43.505132	45.505034	42.543870	44.534738	42.301949	44.115718	43.982551	42.450764	44.459970	42.726402	45.421232	42.031744	46.140572	43.277678	47.343755	44.942632	46.866336
153	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	48.834942	41.589033	49.529600	40.869693	48.283666	39.666510	46.618712	40.143929	46.343074	39.182667	45.372778	38.940746	44.402482	38.698825	43.707824	39.418165	44.953758	40.621348	44.534738	42.301950	45.505034	42.543871	45.780672	43.505133	47.445626	43.027714	47.864646	41.347112
154	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	49.672982	38.227829	48.702686	37.985908	48.283666	39.666510	49.529600	40.869693	48.834942	41.589033	49.110580	42.550295	49.386218	43.511557	50.356514	43.753478	50.775534	42.072876	52.440488	41.595457	52.164850	40.634195	52.859508	39.914855	51.613574	38.711672	49.948620	39.189091
155	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	54.392206	35.834311	54.116568	34.873049	52.451614	35.350468	52.032594	37.031070	51.062298	36.789149	50.367640	37.508489	49.672982	38.227829	49.948620	39.189091	51.613574	38.711672	52.859508	39.914855	53.554166	39.195515	54.524462	39.437436	54.943482	37.756834	53.697548	36.553651
156	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	54.392206	35.834311	53.697548	36.553651	54.943482	37.756834	56.608436	37.279415	56.884074	38.240677	57.854370	38.482598	58.824666	38.724519	59.519324	38.005179	58.273390	36.801996	58.692410	35.121394	57.722114	34.879473	57.446476	33.918211	55.781522	34.395630	55.362502	36.076232
