seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
137	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	8.023470	34.991916	9.407652	36.435537	9.407652	36.435537	9.407652	36.435537	11.349955	35.958611	11.908076	34.038065	12.466196	32.117520	11.082014	30.673899	11.082014	30.673899	11.082014	30.673899	10.523894	32.594445	8.581591	33.071370	8.581591	33.071370	8.581591	33.071370
138	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	3.312805	32.581600	2.754684	34.502146	2.754684	34.502146	2.754684	34.502146	4.138864	35.945767	6.081167	35.468842	8.023470	34.991916	8.581591	33.071370	8.581591	33.071370	8.581591	33.071370	6.639288	33.548296	5.255108	32.104675	5.255108	32.104675	5.255108	32.104675
139	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	-3.630341	37.853479	-2.246160	39.297098	-2.246160	39.297098	-2.246160	39.297098	-0.303858	38.820171	0.254262	36.899625	0.812383	34.979079	-0.571798	33.535461	-0.571798	33.535461	-0.571798	33.535461	-1.129919	35.456006	-3.072220	35.932933	-3.072220	35.932933	-3.072220	35.932933
140	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	4.138866	35.945766	2.754684	34.502146	2.754684	34.502146	2.754684	34.502146	0.812381	34.979071	0.254260	36.899617	-0.303860	38.820163	1.080322	40.263783	1.080322	40.263783	1.080322	40.263783	1.638442	38.343237	3.580745	37.866312	3.580745	37.866312	3.580745	37.866312
141	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	8.849529	38.356083	9.407650	36.435537	9.407650	36.435537	9.407650	36.435537	8.023470	34.991916	6.081167	35.468842	4.138864	35.945767	3.580744	37.866313	3.580744	37.866313	3.580744	37.866313	5.523046	37.389387	6.907227	38.833009	6.907227	38.833009	6.907227	38.833009
142	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	11.349953	35.958612	9.407650	36.435537	9.407650	36.435537	9.407650	36.435537	8.849529	38.356083	10.233711	39.799704	11.617893	41.243324	13.560196	40.766399	13.560196	40.766399	13.560196	40.766399	12.176014	39.322778	12.734135	37.402232	12.734135	37.402232	12.734135	37.402232
143	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	13.292258	35.481686	12.734137	37.402232	12.734137	37.402232	12.734137	37.402232	14.118317	38.845853	16.060620	38.368927	18.002923	37.892002	18.561043	35.971456	18.561043	35.971456	18.561043	35.971456	16.618741	36.448382	15.234560	35.004760	15.234560	35.004760	15.234560	35.004760
144	#006699	#000000	#00000000	#00000000		53.498550	54.701983	17.444804	39.812547	16.886683	41.733093	16.886683	41.733093	16.886683	41.733093	14.944380	42.210018	13.560198	40.766398	12.176016	39.322777	12.734137	37.402232	12.734137	37.402232	12.734137	37.402232	14.118319	38.845852	16.060622	38.368926	16.060622	38.368926	16.060622	38.368926
145	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	20.503346	35.494531	18.561043	35.971456	18.561043	35.971456	18.561043	35.971456	18.002923	37.892002	19.387105	39.335622	20.771287	40.779243	22.713589	40.302317	22.713589	40.302317	22.713589	40.302317	21.329407	38.858697	21.887528	36.938151	21.887528	36.938151	21.887528	36.938151
146	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	21.329407	38.858697	22.713589	40.302317	22.713589	40.302317	22.713589	40.302317	24.655892	39.825392	25.214013	37.904846	25.772134	35.984300	24.387952	34.540680	24.387952	34.540680	24.387952	34.540680	23.829831	36.461226	21.887528	36.938151	21.887528	36.938151	21.887528	36.938151
