seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
199	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	61.999999	13.856409	61.499999	12.990383	59.999999	13.856408	59.999999	15.588459	58.999999	15.588459	58.499999	16.454484	57.999999	17.320509	58.499999	18.186535	59.999999	17.320510	61.499999	18.186536	61.999999	17.320511	62.999999	17.320511	62.999999	15.588460	61.499999	14.722434
200	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	61.999999	13.856409	61.499999	14.722434	62.999999	15.588460	64.499999	14.722435	64.999999	15.588461	65.999999	15.588461	66.999999	15.588461	67.499999	14.722436	65.999999	13.856410	65.999999	12.124359	64.999999	12.124359	64.499999	11.258333	62.999999	12.124358	62.999999	13.856409
201	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	67.999998	3.464099	67.499998	2.598074	65.999998	3.464100	65.999999	5.196151	64.999999	5.196151	64.499999	6.062177	63.999999	6.928203	64.499999	7.794228	65.999999	6.928202	67.499999	7.794227	67.999999	6.928201	68.999999	6.928201	68.999998	5.196150	67.499998	4.330125
202	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	68.999999	12.124354	70.499999	11.258328	69.999999	10.392303	68.999999	10.392303	68.999998	8.660252	67.499998	7.794227	65.999998	6.928202	64.499998	7.794228	64.999998	8.660253	64.499998	9.526279	65.999998	10.392304	65.999999	12.124355	66.999999	12.124355	67.499999	11.258329
203	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	61.999999	17.320511	61.499999	18.186536	62.999999	19.052561	64.499999	18.186536	64.999999	19.052561	65.999999	19.052561	66.999999	19.052561	67.499999	18.186536	65.999999	17.320511	65.999999	15.588460	64.999999	15.588460	64.499999	14.722435	62.999999	15.588460	62.999999	17.320511
204	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	66.999999	19.052561	67.499999	19.918586	68.999999	19.052561	68.999999	17.320510	69.999999	17.320510	70.499999	16.454485	70.999999	15.588460	70.499999	14.722435	68.999999	15.588460	67.499999	14.722435	66.999999	15.588460	65.999999	15.588460	65.999999	17.320511	67.499999	18.186536
205	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	59.999999	20.784613	59.999999	22.516664	60.999999	22.516664	61.499999	21.650638	62.999999	22.516663	64.499999	21.650637	65.999999	20.784611	65.999999	19.052560	64.999999	19.052560	64.499999	18.186535	62.999999	19.052561	61.499999	18.186536	60.999999	19.052562	61.499999	19.918587
206	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	57.999999	17.320509	56.999999	17.320509	56.999999	19.052560	58.499999	19.918585	57.999999	20.784610	58.499999	21.650635	58.999999	22.516660	59.999999	22.516660	59.999999	20.784609	61.499999	19.918584	60.999999	19.052559	61.499999	18.186534	59.999999	17.320509	58.499999	18.186534
207	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	54.999999	19.052558	53.999999	19.052558	53.999999	20.784609	55.499999	21.650634	54.999999	22.516659	55.499999	23.382684	55.999999	24.248709	56.999999	24.248709	56.999999	22.516658	58.499999	21.650633	57.999999	20.784608	58.499999	19.918583	56.999999	19.052558	55.499999	19.918583
208	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	55.999999	27.712811	56.999999	27.712811	56.999999	25.980760	55.499999	25.114735	55.999999	24.248709	55.499999	23.382684	54.999999	22.516659	53.999999	22.516659	53.999999	24.248710	52.499999	25.114736	52.999999	25.980761	52.499999	26.846787	53.999999	27.712812	55.499999	26.846786
209	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	55.999999	24.248709	55.499999	25.114734	56.999999	25.980759	58.499999	25.114734	58.999999	25.980759	59.999999	25.980759	60.999999	25.980759	61.499999	25.114734	59.999999	24.248709	59.999999	22.516658	58.999999	22.516658	58.499999	21.650633	56.999999	22.516658	56.999999	24.248709
210	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	60.999999	25.980759	61.499999	26.846785	62.999999	25.980760	62.999999	24.248709	63.999999	24.248709	64.499999	23.382684	64.999999	22.516659	64.499999	21.650633	62.999999	22.516658	61.499999	21.650632	60.999999	22.516657	59.999999	22.516657	59.999999	24.248708	61.499999	25.114734
211	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	67.999999	24.248711	68.999999	24.248711	69.000000	22.516660	67.500000	21.650634	68.000000	20.784609	67.500000	19.918583	67.000000	19.052557	66.000000	19.052557	65.999999	20.784608	64.499999	21.650633	64.999999	22.516659	64.499999	23.382684	65.999999	24.248710	67.499999	23.382685
212	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	63.999999	27.712810	64.499999	28.578835	65.999999	27.712810	65.999999	25.980759	66.999999	25.980759	67.499999	25.114734	67.999999	24.248709	67.499999	23.382684	65.999999	24.248709	64.499999	23.382684	63.999999	24.248709	62.999999	24.248709	62.999999	25.980760	64.499999	26.846785
213	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	63.999999	27.712809	64.499999	26.846784	62.999999	25.980759	61.499999	26.846784	60.999999	25.980759	59.999999	25.980759	58.999999	25.980759	58.499999	26.846784	59.999999	27.712809	59.999999	29.444860	60.999999	29.444860	61.499999	30.310885	62.999999	29.444860	62.999999	27.712809
214	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	58.999999	25.980760	58.499999	25.114735	56.999999	25.980760	56.999999	27.712811	55.999999	27.712811	55.499999	28.578836	54.999999	29.444861	55.499999	30.310886	56.999999	29.444861	58.499999	30.310886	58.999999	29.444861	59.999999	29.444861	59.999999	27.712810	58.499999	26.846785
215	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	51.999999	31.176911	52.499999	32.042937	53.999999	31.176912	53.999999	29.444861	54.999999	29.444861	55.499999	28.578836	55.999999	27.712811	55.499999	26.846785	53.999999	27.712810	52.499999	26.846784	51.999999	27.712809	50.999999	27.712809	50.999999	29.444860	52.499999	30.310886
216	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	48.999997	29.444862	49.499997	30.310887	50.999997	29.444861	50.999996	27.712810	51.999996	27.712810	52.499996	26.846784	52.999996	25.980758	52.499996	25.114733	50.999996	25.980759	49.499996	25.114734	48.999996	25.980760	47.999996	25.980760	47.999997	27.712811	49.499997	28.578836
217	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	51.999997	31.176912	52.499997	30.310887	50.999997	29.444862	49.499997	30.310887	48.999997	29.444862	47.999997	29.444862	46.999997	29.444862	46.499997	30.310887	47.999997	31.176912	47.999997	32.908963	48.999997	32.908963	49.499997	33.774988	50.999997	32.908963	50.999997	31.176912
218	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	52.999997	36.373063	53.999997	36.373063	53.999997	34.641012	52.499997	33.774987	52.999997	32.908962	52.499997	32.042937	51.999997	31.176912	50.999997	31.176912	50.999997	32.908963	49.499997	33.774988	49.999997	34.641013	49.499997	35.507038	50.999997	36.373063	52.499997	35.507038
