seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
73	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	-1.499994	12.830126	-2.366019	13.330126	-1.866019	14.196151	-0.866019	14.196151	-0.866019	15.196151	0.866032	16.196151	1.732057	15.696151	1.232057	14.830126	1.732057	13.964101	0.866032	13.464101	0.866031	12.464101	-0.133969	12.464101	-0.633969	13.330126
74	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.598075	15.928208	4.098075	15.062183	3.232050	15.562183	3.232050	16.562183	2.232050	16.562183	1.232050	18.294234	1.732050	19.160259	2.598075	18.660259	3.464100	19.160259	3.964100	18.294234	4.964100	18.294234	4.964100	17.294233	4.098075	16.794233
75	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	-1.133975	18.928208	-0.633975	19.794233	0.232050	19.294233	0.232050	18.294233	1.232050	18.294233	2.232050	16.562183	1.732050	15.696158	0.866025	16.196158	0.000000	15.696158	-0.500000	16.562183	-1.500000	16.562183	-1.500000	17.562183	-0.633975	18.062183
76	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	1.232049	18.294233	0.232049	18.294233	0.232049	19.294233	1.098074	19.794233	0.598074	20.660258	1.598074	22.392309	2.598074	22.392309	2.598074	21.392309	3.464100	20.892309	2.964100	20.026283	3.464100	19.160258	2.598075	18.660259	1.732049	19.160259
77	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	4.330124	19.660258	3.464099	19.160258	2.964099	20.026283	3.464099	20.892309	2.598074	21.392309	2.598073	23.392309	3.464098	23.892309	3.964098	23.026284	4.964098	23.026284	4.964098	22.026284	5.830124	21.526284	5.330124	20.660258	4.330124	20.660258
78	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	-1.133977	18.928207	-2.133977	18.928207	-2.133977	19.928207	-1.267952	20.428207	-1.767952	21.294232	-0.767952	23.026283	0.232048	23.026283	0.232048	22.026283	1.098074	21.526283	0.598074	20.660257	1.098074	19.794232	0.232049	19.294233	-0.633977	19.794233
79	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	-0.767951	23.026284	-1.267951	23.892309	-0.401926	24.392309	0.464099	23.892309	0.964099	24.758334	2.964099	24.758334	3.464099	23.892309	2.598074	23.392309	2.598074	22.392309	1.598074	22.392309	1.098074	21.526284	0.232049	22.026284	0.232049	23.026284
80	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.696149	26.490384	5.196149	25.624359	4.330124	25.124359	3.464099	25.624359	2.964099	24.758334	0.964099	24.758334	0.464099	25.624359	1.330124	26.124359	1.330124	27.124359	2.330124	27.124359	2.830124	27.990384	3.696149	27.490384	3.696149	26.490384
81	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	6.330123	22.392311	5.830123	21.526285	4.964098	22.026284	4.964098	23.026284	3.964098	23.026284	2.964097	24.758335	3.464097	25.624361	4.330123	25.124361	5.196148	25.624361	5.696148	24.758336	6.696148	24.758336	6.696148	23.758336	5.830123	23.258336
82	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	8.062173	24.124362	7.562173	23.258337	6.696148	23.758337	6.696148	24.758336	5.696148	24.758336	4.696148	26.490387	5.196148	27.356412	6.062173	26.856412	6.928198	27.356412	7.428198	26.490387	8.428198	26.490387	8.428198	25.490387	7.562173	24.990387
83	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	8.062173	24.124355	7.562173	24.990381	8.428199	25.490381	9.294224	24.990381	9.794224	25.856406	11.794224	25.856406	12.294224	24.990380	11.428198	24.490380	11.428198	23.490380	10.428198	23.490380	9.928198	22.624355	9.062173	23.124355	9.062173	24.124355
84	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	11.794223	25.856406	12.294223	26.722431	13.160248	26.222431	13.160248	25.222431	14.160248	25.222431	15.160248	23.490380	14.660248	22.624355	13.794223	23.124355	12.928198	22.624355	12.428198	23.490380	11.428198	23.490381	11.428198	24.490381	12.294223	24.990381
85	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.526273	27.588456	14.026273	28.454481	14.892298	27.954481	14.892298	26.954481	15.892298	26.954481	16.892298	25.222430	16.392298	24.356405	15.526273	24.856405	14.660248	24.356405	14.160248	25.222430	13.160248	25.222431	13.160248	26.222431	14.026273	26.722431
86	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.526273	27.588456	14.026273	26.722431	13.160248	26.222431	12.294222	26.722431	11.794222	25.856405	9.794222	25.856405	9.294222	26.722430	10.160247	27.222430	10.160247	28.222430	11.160247	28.222430	11.660247	29.088456	12.526273	28.588456	12.526273	27.588456
87	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	9.794223	25.856413	9.294223	24.990388	8.428198	25.490388	8.428198	26.490387	7.428198	26.490387	6.428198	28.222438	6.928198	29.088463	7.794223	28.588463	8.660248	29.088463	9.160248	28.222438	10.160248	28.222438	10.160248	27.222438	9.294223	26.722438
88	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	7.794223	28.588463	6.928197	29.088463	7.428197	29.954489	8.428197	29.954489	8.428197	30.954489	10.160248	31.954489	11.026274	31.454489	10.526274	30.588463	11.026274	29.722438	10.160249	29.222438	10.160249	28.222438	9.160249	28.222438	8.660249	29.088463
89	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	5.062172	30.588464	4.562172	31.454489	5.428197	31.954489	6.294222	31.454489	6.794222	32.320514	8.794222	32.320514	9.294222	31.454489	8.428197	30.954489	8.428197	29.954489	7.428197	29.954489	6.928197	29.088464	6.062172	29.588464	6.062172	30.588464
90	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.696147	26.490386	3.696147	26.490386	3.696147	27.490386	4.562172	27.990386	4.062172	28.856411	5.062172	30.588462	6.062172	30.588462	6.062172	29.588462	6.928198	29.088462	6.428198	28.222436	6.928198	27.356411	6.062173	26.856412	5.196147	27.356412
91	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.062172	28.856411	4.562172	27.990386	3.696147	27.490386	2.830121	27.990386	2.330121	27.124360	0.330121	27.124360	-0.169879	27.990385	0.696146	28.490385	0.696146	29.490385	1.696146	29.490385	2.196146	30.356411	3.062172	29.856411	3.062172	28.856411
92	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.428197	32.954490	5.428197	32.954490	5.428197	31.954490	4.562172	31.454489	5.062172	30.588464	4.062172	28.856413	3.062172	28.856413	3.062172	29.856413	2.196146	30.356413	2.696146	31.222439	2.196146	32.088464	3.062171	32.588464	3.928197	32.088464
93	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	0.964099	24.758334	0.464099	23.892308	-0.401927	24.392308	-0.401927	25.392308	-1.401927	25.392308	-2.401927	27.124359	-1.901927	27.990385	-1.035901	27.490385	-0.169876	27.990385	0.330124	27.124360	1.330124	27.124360	1.330124	26.124360	0.464099	25.624359
94	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	0.696146	28.490385	-0.169879	27.990385	-0.669879	28.856410	-0.169879	29.722436	-1.035905	30.222436	-1.035906	32.222436	-0.169881	32.722436	0.330119	31.856411	1.330119	31.856411	1.330119	30.856411	2.196145	30.356411	1.696146	29.490385	0.696146	29.490385
95	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	2.696146	31.222439	2.196146	30.356413	1.330120	30.856413	1.330120	31.856413	0.330120	31.856413	-0.669880	33.588464	-0.169880	34.454490	0.696146	33.954490	1.562171	34.454490	2.062171	33.588465	3.062171	33.588465	3.062171	32.588465	2.196146	32.088464
96	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.428196	32.954491	3.928196	32.088466	3.062171	32.588466	3.062171	33.588466	2.062171	33.588465	1.062171	35.320516	1.562171	36.186541	2.428196	35.686541	3.294221	36.186541	3.794221	35.320516	4.794221	35.320516	4.794221	34.320516	3.928196	33.820516
97	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	1.062171	35.320515	1.562171	34.454490	0.696146	33.954490	-0.169880	34.454490	-0.669880	33.588464	-2.669880	33.588464	-3.169880	34.454489	-2.303855	34.954489	-2.303855	35.954489	-1.303855	35.954489	-0.803855	36.820515	0.062171	36.320515	0.062171	35.320515
98	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	1.062171	35.320516	0.062171	35.320516	0.062171	36.320516	0.928197	36.820516	0.428197	37.686542	1.428197	39.418593	2.428197	39.418593	2.428197	38.418593	3.294222	37.918593	2.794222	37.052568	3.294222	36.186542	2.428196	35.686542	1.562171	36.186542
99	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	6.160246	34.686542	5.660246	33.820517	4.794221	34.320517	4.794221	35.320516	3.794221	35.320516	2.794221	37.052567	3.294221	37.918592	4.160246	37.418592	5.026271	37.918592	5.526271	37.052567	6.526271	37.052567	6.526271	36.052567	5.660246	35.552567
100	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	6.526272	38.052567	6.526272	37.052567	5.526272	37.052567	5.026271	37.918592	4.160246	37.418592	2.428195	38.418592	2.428195	39.418592	3.428195	39.418592	3.928195	40.284618	4.794221	39.784618	5.660246	40.284618	6.160246	39.418593	5.660246	38.552567
101	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	5.160246	41.150643	5.660246	40.284618	4.794221	39.784618	3.928195	40.284618	3.428195	39.418592	1.428195	39.418592	0.928195	40.284617	1.794220	40.784617	1.794220	41.784617	2.794220	41.784617	3.294220	42.650643	4.160246	42.150643	4.160246	41.150643
102	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	0.794222	41.784617	1.794222	41.784617	1.794222	40.784617	0.928197	40.284617	1.428197	39.418592	0.428197	37.686542	-0.571803	37.686542	-0.571803	38.686542	-1.437828	39.186542	-0.937828	40.052567	-1.437828	40.918592	-0.571803	41.418592	0.294222	40.918592
103	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.526271	43.516667	5.026271	42.650642	4.160246	42.150642	3.294220	42.650643	2.794220	41.784617	0.794220	41.784616	0.294220	42.650641	1.160245	43.150641	1.160245	44.150641	2.160245	44.150641	2.660245	45.016667	3.526271	44.516667	3.526271	43.516667
104	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	0.794222	41.784616	0.294222	40.918592	-0.571803	41.418592	-0.571803	42.418592	-1.571803	42.418592	-2.571803	44.150643	-2.071803	45.016668	-1.205778	44.516668	-0.339752	45.016668	0.160248	44.150642	1.160248	44.150642	1.160248	43.150642	0.294222	42.650642
105	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.526271	43.516668	5.026271	44.382694	5.892297	43.882694	5.892297	42.882694	6.892297	42.882694	7.892297	41.150643	7.392297	40.284617	6.526271	40.784617	5.660246	40.284617	5.160246	41.150643	4.160246	41.150643	4.160246	42.150643	5.026271	42.650643
106	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	10.258322	40.516669	9.758322	39.650644	8.892297	40.150644	8.892297	41.150644	7.892297	41.150644	6.892297	42.882694	7.392297	43.748719	8.258322	43.248719	9.124347	43.748719	9.624347	42.882694	10.624347	42.882694	10.624347	41.882694	9.758322	41.382694
107	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	7.892297	41.150643	8.892297	41.150643	8.892297	40.150643	8.026272	39.650643	8.526272	38.784618	7.526272	37.052567	6.526272	37.052567	6.526272	38.052567	5.660246	38.552567	6.160246	39.418593	5.660246	40.284618	6.526271	40.784617	7.392297	40.284617
108	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	10.258323	40.516669	11.258323	40.516669	11.258323	39.516669	10.392298	39.016669	10.892298	38.150644	9.892298	36.418593	8.892298	36.418593	8.892298	37.418593	8.026272	37.918593	8.526272	38.784619	8.026272	39.650644	8.892297	40.150643	9.758323	39.650643
109	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	9.892297	36.418593	10.392297	35.552568	9.526272	35.052568	8.660246	35.552568	8.160246	34.686542	6.160246	34.686542	5.660246	35.552567	6.526271	36.052567	6.526271	37.052567	7.526271	37.052567	8.026271	37.918593	8.892297	37.418593	8.892297	36.418593
110	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	4.428196	32.954492	3.928196	33.820517	4.794221	34.320517	5.660246	33.820517	6.160246	34.686542	8.160246	34.686542	8.660246	33.820517	7.794221	33.320517	7.794221	32.320517	6.794221	32.320517	6.294221	31.454492	5.428196	31.954492	5.428196	32.954492
111	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	8.160246	34.686542	8.660246	35.552568	9.526272	35.052568	9.526272	34.052568	10.526272	34.052568	11.526272	32.320517	11.026272	31.454491	10.160246	31.954491	9.294221	31.454491	8.794221	32.320516	7.794221	32.320516	7.794221	33.320516	8.660246	33.820516
112	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.892297	31.686543	13.392297	30.820518	12.526272	31.320518	12.526272	32.320518	11.526272	32.320518	10.526272	34.052568	11.026272	34.918593	11.892297	34.418593	12.758322	34.918593	13.258322	34.052568	14.258322	34.052568	14.258322	33.052568	13.392297	32.552568
113	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	11.160249	28.222437	10.160249	28.222437	10.160249	29.222437	11.026274	29.722437	10.526274	30.588463	11.526274	32.320514	12.526274	32.320514	12.526274	31.320514	13.392300	30.820514	12.892300	29.954488	13.392300	29.088463	12.526275	28.588463	11.660249	29.088463
114	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.526275	27.588462	12.526275	27.588462	12.526275	28.588462	13.392300	29.088463	12.892300	29.954488	13.892300	31.686539	14.892300	31.686539	14.892300	30.686539	15.758326	30.186539	15.258326	29.320513	15.758326	28.454488	14.892301	27.954488	14.026275	28.454488
115	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	15.892301	26.954487	14.892301	26.954487	14.892301	27.954487	15.758326	28.454488	15.258326	29.320513	16.258326	31.052564	17.258326	31.052564	17.258326	30.052564	18.124352	29.552564	17.624352	28.686538	18.124352	27.820513	17.258327	27.320513	16.392301	27.820513
116	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.356403	28.686534	22.856403	27.820508	21.990377	27.320508	21.124352	27.820508	20.624352	26.954483	18.624352	26.954483	18.124352	27.820509	18.990378	28.320509	18.990378	29.320509	19.990378	29.320509	20.490378	30.186534	21.356403	29.686534	21.356403	28.686534
117	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	18.990378	28.320509	18.124353	27.820509	17.624353	28.686534	18.124353	29.552559	17.258328	30.052559	17.258328	32.052559	18.124353	32.552559	18.624353	31.686534	19.624353	31.686534	19.624353	30.686534	20.490378	30.186534	19.990378	29.320509	18.990378	29.320509
118	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.892302	31.686533	13.392302	32.552558	14.258327	33.052558	15.124353	32.552558	15.624353	33.418584	17.624353	33.418584	18.124353	32.552559	17.258328	32.052559	17.258328	31.052559	16.258328	31.052559	15.758328	30.186533	14.892302	30.686533	14.892302	31.686533
119	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	15.624352	33.418585	15.124353	32.552558	14.258327	33.052558	14.258327	34.052558	13.258327	34.052558	12.258326	35.784609	12.758326	36.650635	13.624352	36.150635	14.490377	36.650635	14.990377	35.784610	15.990377	35.784610	15.990377	34.784610	15.124352	34.284610
120	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	19.356403	35.150634	19.856403	34.284609	18.990378	33.784609	18.124353	34.284609	17.624353	33.418584	15.624353	33.418584	15.124353	34.284609	15.990378	34.784609	15.990378	35.784609	16.990378	35.784609	17.490378	36.650634	18.356403	36.150634	18.356403	35.150634
121	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	16.990378	35.784609	15.990378	35.784609	15.990378	36.784609	16.856404	37.284609	16.356404	38.150635	17.356404	39.882686	18.356404	39.882686	18.356404	38.882686	19.222429	38.382686	18.722429	37.516661	19.222429	36.650635	18.356403	36.150635	17.490378	36.650635
122	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	13.624353	36.150636	12.758326	36.650635	13.258326	37.516661	14.258326	37.516661	14.258326	38.516661	15.990377	39.516662	16.856403	39.016662	16.356403	38.150636	16.856403	37.284611	15.990378	36.784611	15.990378	35.784611	14.990378	35.784611	14.490378	36.650636
123	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	10.526272	34.052569	9.526272	34.052568	9.526272	35.052568	10.392297	35.552568	9.892297	36.418593	10.892297	38.150644	11.892297	38.150644	11.892297	37.150644	12.758322	36.650644	12.258322	35.784619	12.758322	34.918594	11.892297	34.418594	11.026272	34.918594
124	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	10.892297	38.150644	10.392297	39.016669	11.258322	39.516669	12.124347	39.016669	12.624347	39.882694	14.624347	39.882694	15.124347	39.016669	14.258322	38.516669	14.258322	37.516669	13.258322	37.516669	12.758322	36.650644	11.892297	37.150644	11.892297	38.150644
125	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	10.258322	40.516669	9.758322	41.382694	10.624347	41.882694	11.490373	41.382694	11.990373	42.248720	13.990373	42.248720	14.490373	41.382695	13.624348	40.882695	13.624348	39.882695	12.624348	39.882695	12.124348	39.016669	11.258322	39.516669	11.258322	40.516669
126	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	9.624347	42.882694	9.124347	43.748719	9.990372	44.248719	10.856397	43.748719	11.356397	44.614744	13.356397	44.614744	13.856397	43.748719	12.990372	43.248719	12.990372	42.248719	11.990372	42.248719	11.490372	41.382694	10.624347	41.882694	10.624347	42.882694
127	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.990372	42.248720	12.990372	42.248720	12.990372	43.248719	13.856397	43.748719	13.356397	44.614744	14.356397	46.346795	15.356397	46.346795	15.356397	45.346795	16.222422	44.846795	15.722422	43.980770	16.222422	43.114745	15.356397	42.614745	14.490372	43.114745
128	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	13.990377	42.248712	14.490377	43.114738	15.356403	42.614738	15.356403	41.614738	16.356403	41.614738	17.356404	39.882687	16.856404	39.016661	15.990377	39.516662	15.124352	39.016662	14.624352	39.882687	13.624352	39.882687	13.624352	40.882687	14.490377	41.382687
129	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	15.722428	43.980763	16.222428	44.846788	17.088453	44.346788	17.088453	43.346788	18.088453	43.346788	19.088453	41.614737	18.588453	40.748712	17.722428	41.248712	16.856403	40.748712	16.356403	41.614737	15.356403	41.614737	15.356403	42.614738	16.222428	43.114738
130	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	17.356404	39.882686	16.856404	40.748711	17.722429	41.248711	18.588454	40.748711	19.088454	41.614736	21.088454	41.614736	21.588454	40.748711	20.722429	40.248711	20.722429	39.248711	19.722429	39.248711	19.222429	38.382686	18.356404	38.882686	18.356404	39.882686
131	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	19.356404	35.150636	18.356404	35.150636	18.356404	36.150636	19.222429	36.650635	18.722429	37.516661	19.722430	39.248712	20.722430	39.248712	20.722430	38.248712	21.588455	37.748712	21.088455	36.882687	21.588455	36.016661	20.722429	35.516661	19.856404	36.016661
132	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	6.892297	42.882694	5.892297	42.882694	5.892297	43.882694	6.758323	44.382694	6.258323	45.248720	7.258323	46.980771	8.258323	46.980771	8.258323	45.980771	9.124348	45.480771	8.624348	44.614746	9.124348	43.748720	8.258322	43.248720	7.392297	43.748720
133	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.722429	32.784609	22.222429	31.918584	21.356404	32.418584	21.356404	33.418584	20.356404	33.418584	19.356404	35.150635	19.856404	36.016661	20.722429	35.516661	21.588455	36.016661	22.088455	35.150635	23.088455	35.150635	23.088455	34.150635	22.222429	33.650635
134	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	20.990378	31.052560	20.490378	30.186535	19.624353	30.686535	19.624353	31.686534	18.624353	31.686534	17.624353	33.418585	18.124353	34.284610	18.990378	33.784610	19.856403	34.284610	20.356403	33.418585	21.356403	33.418585	21.356403	32.418585	20.490378	31.918585
135	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.722428	32.784609	23.722428	32.784609	23.722428	31.784609	22.856403	31.284609	23.356403	30.418584	22.356403	28.686533	21.356403	28.686534	21.356403	29.686534	20.490378	30.186534	20.990378	31.052559	20.490378	31.918584	21.356403	32.418584	22.222428	31.918584
136	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.990377	26.320509	21.990377	26.320508	21.990377	27.320508	22.856402	27.820508	22.356402	28.686533	23.356402	30.418584	24.356402	30.418584	24.356402	29.418584	25.222427	28.918584	24.722427	28.052559	25.222427	27.186534	24.356402	26.686534	23.490377	27.186534
137	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	24.722427	28.052558	25.222427	28.918583	26.088452	28.418583	26.088452	27.418583	27.088452	27.418583	28.088452	25.686532	27.588452	24.820507	26.722427	25.320507	25.856402	24.820507	25.356402	25.686532	24.356402	25.686533	24.356402	26.686533	25.222427	27.186533
138	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	26.722427	30.784608	27.588453	31.284608	28.088453	30.418582	27.588453	29.552557	28.454478	29.052557	28.454478	27.052557	27.588452	26.552557	27.088452	27.418583	26.088452	27.418583	26.088452	28.418583	25.222427	28.918583	25.722427	29.784608	26.722427	29.784608
139	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	23.356402	30.418584	22.856402	31.284610	23.722428	31.784610	24.588453	31.284610	25.088453	32.150635	27.088453	32.150635	27.588453	31.284609	26.722427	30.784609	26.722427	29.784609	25.722427	29.784609	25.222427	28.918584	24.356402	29.418584	24.356402	30.418584
140	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.722428	32.784609	22.222428	33.650634	23.088453	34.150634	23.954478	33.650634	24.454478	34.516659	26.454478	34.516659	26.954478	33.650634	26.088453	33.150634	26.088453	32.150634	25.088453	32.150634	24.588453	31.284609	23.722428	31.784609	23.722428	32.784609
141	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.088455	35.150635	21.588455	36.016660	22.454480	36.516660	23.320505	36.016660	23.820505	36.882685	25.820505	36.882685	26.320505	36.016660	25.454480	35.516660	25.454480	34.516660	24.454480	34.516660	23.954480	33.650635	23.088455	34.150635	23.088455	35.150635
142	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	20.722430	38.248712	20.722430	39.248712	21.722430	39.248712	22.222430	38.382686	23.088456	38.882686	24.820507	37.882685	24.820507	36.882685	23.820507	36.882685	23.320507	36.016660	22.454482	36.516660	21.588456	36.016660	21.088455	36.882687	21.588455	37.748712
143	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	21.088454	41.614736	21.588454	42.480761	22.454479	41.980761	22.454479	40.980761	23.454479	40.980761	24.454479	39.248710	23.954479	38.382685	23.088454	38.882685	22.222429	38.382685	21.722429	39.248710	20.722429	39.248710	20.722429	40.248711	21.588454	40.748711
144	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.820504	43.346786	23.320504	42.480761	22.454479	41.980761	21.588454	42.480761	21.088454	41.614736	19.088454	41.614736	18.588454	42.480761	19.454479	42.980761	19.454479	43.980761	20.454479	43.980761	20.954479	44.846786	21.820504	44.346786	21.820504	43.346786
145	#8080ff	#000000	#00000000	#00000000		48.016654	43.748719	17.722428	46.712812	18.588453	47.212812	19.088453	46.346787	18.588453	45.480761	19.454479	44.980761	19.454479	42.980761	18.588454	42.480761	18.088454	43.346786	17.088454	43.346786	17.088454	44.346786	16.222428	44.846786	16.722428	45.712812	17.722428	45.712812
146	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	22.820504	43.346786	23.320504	44.212811	24.186529	43.712811	24.186529	42.712811	25.186529	42.712811	26.186529	40.980760	25.686529	40.114735	24.820504	40.614735	23.954479	40.114735	23.454479	40.980760	22.454479	40.980760	22.454479	41.980761	23.320504	42.480761
147	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.186530	40.980761	27.186530	40.980761	27.186530	39.980761	26.320505	39.480761	26.820505	38.614736	25.820505	36.882685	24.820505	36.882685	24.820505	37.882685	23.954479	38.382685	24.454479	39.248711	23.954479	40.114736	24.820504	40.614735	25.686530	40.114735
148	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.454480	34.516661	25.454480	34.516661	25.454480	35.516660	26.320505	36.016660	25.820505	36.882685	26.820505	38.614736	27.820505	38.614736	27.820505	37.614736	28.686530	37.114736	28.186530	36.248711	28.686530	35.382686	27.820505	34.882686	26.954480	35.382686
149	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.454478	34.516659	26.954478	35.382685	27.820504	34.882685	27.820504	33.882685	28.820504	33.882685	29.820504	32.150634	29.320504	31.284608	28.454478	31.784608	27.588453	31.284608	27.088453	32.150633	26.088453	32.150633	26.088453	33.150633	26.954478	33.650633
150	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	29.820504	32.150634	30.820504	32.150634	30.820504	31.150634	29.954479	30.650634	30.454479	29.784609	29.454480	28.052558	28.454480	28.052558	28.454480	29.052558	27.588454	29.552558	28.088454	30.418584	27.588454	31.284609	28.454479	31.784609	29.320505	31.284609
151	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	31.820505	27.418583	32.320505	26.552558	31.454480	26.052558	30.588455	26.552558	30.088455	25.686533	28.088455	25.686533	27.588455	26.552558	28.454480	27.052558	28.454480	28.052558	29.454480	28.052558	29.954480	28.918583	30.820505	28.418583	30.820505	27.418583
152	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.356405	23.954483	25.856405	24.820508	26.722430	25.320508	27.588455	24.820508	28.088455	25.686533	30.088455	25.686533	30.588455	24.820508	29.722430	24.320508	29.722430	23.320508	28.722430	23.320508	28.222430	22.454483	27.356405	22.954483	27.356405	23.954483
153	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.990377	21.588456	26.490377	22.454481	27.356402	22.954481	28.222428	22.454481	28.722428	23.320507	30.722428	23.320507	31.222428	22.454482	30.356403	21.954482	30.356403	20.954482	29.356403	20.954482	28.856403	20.088456	27.990377	20.588456	27.990377	21.588456
154	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.624352	17.490383	25.624352	17.490383	25.624352	18.490382	26.490377	18.990382	25.990377	19.856407	26.990377	21.588458	27.990377	21.588458	27.990377	20.588458	28.856402	20.088458	28.356402	19.222433	28.856402	18.356408	27.990377	17.856408	27.124352	18.356408
155	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	26.624352	17.490381	27.124352	18.356407	27.990378	17.856407	27.990378	16.856407	28.990378	16.856407	29.990378	15.124356	29.490378	14.258330	28.624352	14.758330	27.758327	14.258330	27.258327	15.124355	26.258327	15.124355	26.258327	16.124355	27.124352	16.624355
156	#d0d0d0	#000000	#00000000	#00000000		48.016654	43.748719	28.356403	19.222432	28.856403	20.088457	29.722428	19.588457	29.722428	18.588457	30.722428	18.588457	31.722428	16.856406	31.222428	15.990381	30.356403	16.490381	29.490378	15.990381	28.990378	16.856406	27.990378	16.856406	27.990378	17.856407	28.856403	18.356407
