seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
24	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	33.774996	32.999995	34.641021	31.499995	33.774995	30.999995	32.908970	31.499995	32.042944	29.999995	30.310893	29.999996	28.578842	29.999997	27.712817	31.499997	28.578843	31.999997	28.578843	32.999997	30.310894	32.999996	31.176920	34.499996	32.042945	33.999996	32.042945	32.999996
25	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	32.042945	35.999995	32.908971	34.499995	32.042946	33.999995	31.176920	34.499995	30.310895	32.999995	28.578844	32.999995	26.846793	32.999995	25.980767	34.499995	26.846792	34.999995	26.846792	35.999995	28.578843	35.999995	29.444868	37.499995	30.310894	36.999995	30.310894	35.999995
26	#8080ff	#000000	#00000000	#00000000		84.870499	77.999995	28.578842	37.999995	29.444868	37.499995	28.578843	35.999995	26.846792	35.999995	26.846792	34.999995	25.980767	34.499995	25.114742	33.999995	24.248716	34.499995	25.114741	35.999995	24.248715	37.499995	25.114740	37.999995	25.114740	38.999995	26.846791	38.999995	27.712817	37.499995
27	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	28.578843	29.999997	27.712818	28.499997	26.846793	28.999997	26.846793	29.999997	25.114742	29.999997	24.248717	31.499997	23.382692	32.999997	24.248717	34.499997	25.114742	33.999997	25.980767	34.499997	26.846792	32.999997	28.578843	32.999997	28.578843	31.999997	27.712818	31.499997
28	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	28.578840	29.999995	30.310891	29.999995	30.310891	28.999995	29.444866	28.499995	30.310891	26.999995	29.444866	25.499995	28.578841	23.999995	26.846790	23.999995	26.846790	24.999995	25.980765	25.499995	26.846790	26.999995	25.980765	28.499995	26.846790	28.999995	27.712815	28.499995
29	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	30.310899	20.999996	28.578848	20.999996	28.578848	21.999996	29.444873	22.499996	28.578847	23.999996	29.444872	25.499996	30.310897	26.999996	32.042948	26.999996	32.042948	25.999996	32.908974	25.499996	32.042949	23.999996	32.908975	22.499996	32.042950	21.999996	31.176924	22.499996
30	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	35.507052	17.999996	34.641027	16.499996	33.775002	16.999996	33.775002	17.999996	32.042951	17.999996	31.176926	19.499996	30.310901	20.999996	31.176926	22.499996	32.042951	21.999996	32.908976	22.499996	33.775001	20.999996	35.507052	20.999996	35.507052	19.999996	34.641027	19.499996
31	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	26.846799	20.999996	27.712825	22.499996	28.578850	21.999996	28.578850	20.999996	30.310901	20.999996	31.176926	19.499996	32.042951	17.999996	31.176925	16.499996	30.310900	16.999996	29.444874	16.499996	28.578849	17.999996	26.846798	17.999996	26.846798	18.999996	27.712824	19.499996
32	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	28.578847	23.999996	29.444873	22.499996	28.578848	21.999996	27.712822	22.499996	26.846797	20.999996	25.114746	20.999995	23.382695	20.999994	22.516669	22.499994	23.382694	22.999994	23.382694	23.999994	25.114745	23.999995	25.980770	25.499995	26.846796	24.999995	26.846796	23.999995
33	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	25.114742	29.999997	26.846793	29.999997	26.846793	28.999997	25.980768	28.499997	26.846793	26.999997	25.980768	25.499997	25.114743	23.999997	23.382692	23.999997	23.382692	24.999997	22.516667	25.499997	23.382692	26.999997	22.516667	28.499997	23.382692	28.999997	24.248717	28.499997
34	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	19.918590	32.999997	20.784616	34.499997	21.650641	33.999997	21.650641	32.999997	23.382692	32.999997	24.248717	31.499997	25.114742	29.999997	24.248716	28.499997	23.382691	28.999997	22.516665	28.499997	21.650640	29.999997	19.918589	29.999997	19.918589	30.999997	20.784615	31.499997
35	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	23.382689	38.999995	25.114740	38.999995	25.114740	37.999995	24.248715	37.499995	25.114740	35.999995	24.248715	34.499995	23.382690	32.999995	21.650639	32.999995	21.650639	33.999995	20.784614	34.499995	21.650639	35.999995	20.784614	37.499995	21.650639	37.999995	22.516664	37.499995
36	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	19.918588	38.999995	21.650639	38.999995	21.650639	37.999995	20.784614	37.499995	21.650640	35.999995	20.784615	34.499995	19.918590	32.999995	18.186539	32.999995	18.186539	33.999995	17.320513	34.499995	18.186538	35.999995	17.320512	37.499995	18.186537	37.999995	19.052563	37.499995
37	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	19.918590	32.999995	20.784615	31.499995	19.918590	30.999995	19.052565	31.499995	18.186540	29.999995	16.454489	29.999995	14.722438	29.999995	13.856413	31.499995	14.722438	31.999995	14.722438	32.999995	16.454489	32.999995	17.320514	34.499995	18.186539	33.999995	18.186539	32.999995
38	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	21.650640	29.999997	22.516665	28.499997	21.650639	27.999997	20.784614	28.499997	19.918588	26.999997	18.186537	26.999997	16.454486	26.999997	15.588461	28.499997	16.454487	28.999997	16.454487	29.999997	18.186538	29.999997	19.052564	31.499997	19.918589	30.999997	19.918589	29.999997
39	#8080ff	#000000	#00000000	#00000000		84.870499	77.999995	23.382692	24.999997	23.382692	23.999997	21.650641	23.999997	20.784616	25.499997	19.918591	24.999997	19.052566	25.499997	18.186541	25.999997	18.186541	26.999997	19.918592	26.999997	20.784617	28.499997	21.650642	27.999997	22.516667	28.499997	23.382692	26.999997	22.516667	25.499997
40	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	23.382695	20.999994	22.516670	19.499994	21.650644	19.999994	21.650644	20.999994	19.918593	20.999993	19.052567	22.499993	18.186541	23.999993	19.052566	25.499993	19.918592	24.999993	20.784617	25.499993	21.650643	23.999993	23.382694	23.999994	23.382694	22.999994	22.516669	22.499994
41	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	21.650645	17.999994	20.784619	19.499993	21.650644	19.999993	22.516670	19.499994	23.382695	20.999994	25.114746	20.999995	26.846797	20.999996	27.712823	19.499997	26.846798	18.999997	26.846799	17.999997	25.114748	17.999996	24.248723	16.499996	23.382697	16.999995	23.382696	17.999995
42	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	23.382695	14.999996	22.516670	16.499996	23.382696	16.999996	24.248721	16.499996	25.114747	17.999996	26.846798	17.999996	28.578849	17.999996	29.444874	16.499996	28.578848	15.999996	28.578848	14.999996	26.846797	14.999996	25.980771	13.499996	25.114746	13.999996	25.114746	14.999996
43	#8080ff	#000000	#00000000	#00000000		84.870499	77.999995	28.578848	15.999995	29.444874	16.499995	30.310899	14.999995	29.444873	13.499995	30.310898	12.999995	30.310898	11.999995	30.310898	10.999995	29.444872	10.499995	28.578847	11.999995	26.846796	11.999996	26.846796	12.999996	25.980771	13.499996	26.846797	14.999996	28.578848	14.999995
44	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	32.042951	17.999996	33.775002	17.999995	33.775002	16.999995	32.908976	16.499995	33.775001	14.999995	32.908975	13.499995	32.042949	11.999995	30.310898	11.999996	30.310898	12.999996	29.444873	13.499996	30.310899	14.999996	29.444874	16.499996	30.310900	16.999996	31.176925	16.499996
45	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	35.507052	17.999996	37.239103	17.999996	37.239103	16.999996	36.373078	16.499996	37.239104	14.999996	36.373079	13.499996	35.507054	11.999996	33.775003	11.999996	33.775003	12.999996	32.908977	13.499996	33.775002	14.999996	32.908976	16.499996	33.775001	16.999996	34.641027	16.499996
46	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	35.507053	17.999996	34.641027	19.499996	35.507052	19.999996	36.373078	19.499996	37.239103	20.999996	38.971154	20.999997	40.703205	20.999998	41.569231	19.499998	40.703206	18.999998	40.703206	17.999998	38.971155	17.999997	38.105130	16.499997	37.239104	16.999997	37.239104	17.999997
47	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	37.239105	14.999997	36.373079	16.499997	37.239104	16.999997	38.105130	16.499997	38.971155	17.999997	40.703206	17.999998	42.435257	17.999999	43.301283	16.499999	42.435258	15.999999	42.435258	14.999999	40.703207	14.999998	39.837182	13.499998	38.971156	13.999998	38.971156	14.999998
48	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	37.239106	8.999996	35.507055	8.999996	35.507055	9.999996	36.373080	10.499996	35.507054	11.999996	36.373079	13.499996	37.239104	14.999996	38.971155	14.999996	38.971155	13.999996	39.837181	13.499996	38.971156	11.999996	39.837182	10.499996	38.971157	9.999996	38.105131	10.499996
49	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	35.507050	11.999993	36.373075	10.499993	35.507049	9.999994	34.641024	10.499994	33.774998	8.999995	32.042947	8.999996	30.310896	8.999997	29.444871	10.499997	30.310897	10.999996	30.310898	11.999996	32.042949	11.999995	32.908975	13.499994	33.775000	12.999994	33.774999	11.999994
50	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	25.114746	11.999997	25.980772	13.499996	26.846797	12.999996	26.846796	11.999996	28.578847	11.999995	29.444872	10.499995	30.310897	8.999995	29.444871	7.499996	28.578846	7.999996	27.712820	7.499997	26.846795	8.999997	25.114744	8.999998	25.114745	9.999998	25.980771	10.499997
51	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	28.578844	5.999999	27.712819	7.499999	28.578845	7.999998	29.444870	7.499998	30.310896	8.999997	32.042947	8.999996	33.774998	8.999995	34.641023	7.499995	33.774997	6.999996	33.774996	5.999996	32.042945	5.999997	31.176919	4.499998	30.310894	4.999998	30.310895	5.999998
