seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
229	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	56.365482	5.864906	57.331408	6.123725	57.779696	4.450692	56.554951	3.225947	57.262058	2.518840	56.744420	0.586988	55.778494	0.328169	55.330206	2.001202	53.657173	2.449490	53.915992	3.415416	53.208885	4.122523	54.433630	5.347268	56.106663	4.898980
230	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	53.195280	40.878478	52.488173	41.585585	53.712918	42.810330	55.385951	42.362042	55.644770	43.327968	57.576622	43.845606	58.283729	43.138499	57.058984	41.913754	57.507272	40.240721	56.541346	39.981902	56.282527	39.015976	54.609494	39.464264	54.161206	41.137297
231	#006699	#000000	#00000000	#00000000		53.195280	54.086888	0.037187	49.945794	0.296007	50.911720	-1.377025	51.360009	-2.601771	50.135265	-3.308877	50.842372	-5.240729	50.324736	-5.499549	49.358810	-3.826517	48.910521	-3.378231	47.237488	-2.412305	47.496306	-1.705199	46.789199	-0.480453	48.013943	-0.928739	49.686976
232	#ffffff	#000000	#00000000	#00000000		53.195280	54.086888	-1.755957	56.637927	-1.497137	57.603853	0.175895	57.155564	0.624181	55.482531	1.590107	55.741349	3.004319	54.327134	2.745499	53.361208	1.072467	53.809497	-0.152279	52.584754	-0.859385	53.291861	-1.825311	53.033043	-2.273597	54.706076	-1.048851	55.930820
233	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	-4.205449	54.188438	-3.946629	55.154364	-2.273597	54.706075	-1.825311	53.033042	-0.859385	53.291860	0.554827	51.877645	0.296007	50.911719	-1.377025	51.360008	-2.601771	50.135265	-3.308877	50.842372	-4.274803	50.583554	-4.723089	52.256587	-3.498343	53.481331
234	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	6.350383	53.430559	6.091563	52.464632	4.418531	52.912921	3.970245	54.585954	3.004319	54.327136	1.590107	55.741351	1.848927	56.707277	3.521959	56.258988	4.746705	57.483732	5.453811	56.776625	6.419737	57.035443	6.868023	55.362410	5.643277	54.137666
235	#ffffff	#000000	#00000000	#00000000		53.195280	54.086888	10.731727	56.397682	11.438833	55.690574	10.214087	54.465830	8.541055	54.914120	8.282235	53.948194	6.350383	53.430558	5.643277	54.137666	6.868023	55.362410	6.419737	57.035443	7.385663	57.294261	7.644483	58.260187	9.317515	57.811897	9.765801	56.138864
236	#ffffff	#000000	#00000000	#00000000		53.195280	54.086888	19.873347	57.054012	20.132167	58.019938	21.805199	57.571649	22.253485	55.898616	23.219411	56.157434	24.633623	54.743219	24.374803	53.777293	22.701771	54.225582	21.477025	53.000839	20.769919	53.707946	19.803993	53.449128	19.355707	55.122161	20.580453	56.346905
237	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	32.361031	56.813765	33.068137	56.106658	31.843391	54.881914	30.170359	55.330203	29.911539	54.364277	27.979687	53.846641	27.272581	54.553748	28.497327	55.778492	28.049040	57.451525	29.014966	57.710343	29.273786	58.676269	30.946818	58.227980	31.395105	56.554947
238	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	27.979687	53.846642	27.720867	52.880715	26.047835	53.329004	25.599549	55.002037	24.633623	54.743219	23.219411	56.157434	23.478231	57.123360	25.151263	56.675071	26.376009	57.899815	27.083115	57.192708	28.049041	57.451526	28.497327	55.778493	27.272581	54.553749
239	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	40.467355	53.606402	40.208536	52.640477	38.535503	53.088765	38.087215	54.761798	37.121289	54.502979	35.707075	55.917192	35.965894	56.883118	37.638927	56.434830	38.863672	57.659575	39.570779	56.952468	40.536705	57.211287	40.984993	55.538254	39.760248	54.313509
