seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
231	#006699	#000000	#00000000	#00000000		53.498549	54.701979	0.034258	49.183354	0.804491	50.522942	0.031079	50.967636	-0.740743	50.520188	-1.515745	51.857023	-4.606213	51.851515	-5.376445	50.511927	-4.603033	50.067233	-4.601443	49.175092	-3.056210	49.177845	-2.281208	47.841011	-1.509387	48.288459	-1.510976	49.180600
232	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	-1.525286	57.209867	-0.755055	58.549456	0.018358	58.104763	0.019948	57.212623	1.565182	57.215377	3.115187	54.541708	2.344955	53.202119	1.571543	53.646812	0.799722	53.199364	0.024719	54.536199	-1.520515	54.533444	-1.522105	55.425585	-0.750284	55.873032
233	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	-3.065751	54.530691	-2.295519	55.870281	-1.522107	55.425588	-1.520517	54.533447	0.024717	54.536202	1.574722	51.862532	0.804491	50.522943	0.031079	50.967636	-0.740743	50.520188	-1.515746	51.857023	-3.060979	51.854268	-3.062570	52.746409	-2.290748	53.193857
234	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	6.205657	54.547213	5.435423	53.207625	4.662011	53.652319	4.660422	54.544461	3.115188	54.541708	1.565186	57.215378	2.335419	58.554966	3.108831	58.110272	3.880653	58.557719	4.655654	57.220884	6.200889	57.223637	6.202478	56.331495	5.430656	55.884048
235	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	10.836589	57.231896	11.611590	55.895060	10.839768	55.447614	10.066356	55.892308	9.296123	54.552719	6.205656	54.547213	5.430655	55.884049	6.202477	56.331495	6.200888	57.223637	7.746121	57.226390	8.516354	58.565978	9.289766	58.121284	9.291355	57.229143
236	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	20.107989	57.248415	20.878221	58.588003	21.651633	58.143309	21.653223	57.251168	23.198456	57.253921	24.748459	54.580252	23.978227	53.240663	23.204815	53.685357	22.432993	53.237909	21.657991	54.574744	20.112758	54.571990	20.111168	55.464132	20.882991	55.911579
237	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	32.469859	57.270441	33.244860	55.933606	32.473038	55.486158	31.699626	55.930852	30.929394	54.591264	27.838927	54.585758	27.063926	55.922593	27.835748	56.370040	27.834159	57.262182	29.379392	57.264935	30.149624	58.604523	30.923036	58.159829	30.924625	57.267688
238	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	27.838927	54.585758	27.068695	53.246169	26.295283	53.690863	26.293694	54.583004	24.748460	54.580251	23.198457	57.253920	23.968689	58.593509	24.742101	58.148815	25.513923	58.596263	26.288924	57.259428	27.834158	57.262182	27.835747	56.370041	27.063926	55.922593
239	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	40.200810	54.607785	39.430576	53.268197	38.657164	53.712891	38.655575	54.605033	37.110340	54.602280	35.560338	57.275950	36.330571	58.615538	37.103983	58.170844	37.875806	58.618291	38.650807	57.281456	40.196041	57.284209	40.197631	56.392067	39.425808	55.944620
240	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	44.831741	57.292468	45.606743	55.955632	44.834920	55.508186	44.061508	55.952879	43.291276	54.613291	40.200809	54.607785	39.425807	55.944621	40.197630	56.392067	40.196040	57.284209	41.741274	57.286962	42.511507	58.626550	43.284919	58.181856	43.286508	57.289715
241	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	49.472211	54.624296	48.701978	53.284708	47.928566	53.729401	47.926976	54.621543	46.381742	54.618790	44.831740	57.292460	45.601973	58.632049	46.375385	58.187355	47.147208	58.634801	47.922209	57.297966	49.467442	57.300719	49.469032	56.408578	48.697210	55.961131
242	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	54.103144	57.308979	54.878145	55.972143	54.106323	55.524696	53.332911	55.969390	52.562678	54.629802	49.472210	54.624295	48.697210	55.961131	49.469032	56.408578	49.467443	57.300720	51.012676	57.303473	51.782909	58.643061	52.556321	58.198367	52.557910	57.306226
243	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	15.477057	54.563731	14.706825	53.224142	13.933413	53.668836	13.931824	54.560977	12.386590	54.558223	10.836587	57.231893	11.606819	58.571482	12.380231	58.126788	13.152053	58.574235	13.927054	57.237401	15.472288	57.240155	15.473877	56.348013	14.702056	55.900566
244	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-2.999005	17.060773	-2.228771	18.400361	-1.455359	17.955667	-1.453771	17.063525	0.091463	17.066277	1.641464	14.392605	0.871230	13.053017	0.097818	13.497712	-0.674004	13.050265	-1.449004	14.387101	-2.994238	14.384350	-2.995827	15.276491	-2.224005	15.723937
245	#006699	#000000	#00000000	#00000000		53.498549	54.701979	-1.439467	9.034251	0.105767	9.037003	0.104178	9.929144	-0.669233	10.373840	0.101001	11.713428	-1.449000	14.387099	-2.994234	14.384347	-2.992646	13.492206	-3.764468	13.044759	-2.989468	11.707923	-3.759702	10.368335	-2.986290	9.923640	-2.214467	10.371087
246	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	0.110539	6.360579	-0.659693	5.020990	-1.433105	5.465684	-1.434695	6.357826	-2.979928	6.355072	-4.529931	9.028741	-3.759699	10.368330	-2.986287	9.923636	-2.214465	10.371083	-1.439463	9.034248	0.105770	9.037002	0.107360	8.144861	-0.664463	7.697414
247	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-1.420388	-1.671448	-2.965622	-1.674202	-2.967211	-0.782060	-2.195388	-0.334613	-2.970390	1.002223	-1.429925	3.681399	0.115309	3.684153	0.116898	2.792012	0.890310	2.347318	0.120078	1.007729	0.895079	-0.329106	0.123256	-0.776553	-0.650156	-0.331859
248	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	57.269900	14.491705	58.815134	14.494457	58.816722	13.602316	58.044900	13.154869	58.819900	11.818033	57.279433	9.138858	55.734199	9.136106	55.732610	10.028247	54.959199	10.472942	55.729432	11.812530	54.954432	13.149366	55.726254	13.596812	56.499666	13.152118
249	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	52.658033	1.101330	53.428266	2.440918	54.201678	1.996224	54.203268	1.104082	55.748502	1.106835	57.298504	-1.566835	56.528271	-2.906423	55.754859	-2.461729	54.983036	-2.909176	54.208035	-1.572341	52.662802	-1.575094	52.661212	-0.682952	53.433034	-0.235506
250	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-1.468070	25.092797	0.077164	25.095549	0.078752	24.203408	-0.693070	23.755961	0.081930	22.419125	-1.458537	19.739949	-3.003771	19.737197	-3.005360	20.629338	-3.778772	21.074033	-3.008538	22.413621	-3.783538	23.750457	-3.011716	24.197904	-2.238304	23.753209
251	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	20.107989	57.248416	20.882990	55.911580	20.111168	55.464132	19.337756	55.908826	18.567524	54.569237	15.477056	54.563731	14.702055	55.900566	15.473877	56.348013	15.472288	57.240155	17.017522	57.242909	17.787754	58.582497	18.561166	58.137803	18.562755	57.245662
252	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	58.753151	49.287968	59.528153	47.951133	58.756330	47.503686	57.982918	47.948380	57.212686	46.608792	54.122218	46.603286	53.347217	47.940121	54.119039	48.387568	54.117450	49.279709	55.662684	49.282462	56.432917	50.622050	57.206328	50.177356	57.207918	49.285215
