seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
34	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.480000	0.188355	0.472500	0.188355	0.472500	0.175365	0.483750	0.168870	0.480000	0.162375	0.487500	0.149385	0.495000	0.149385	0.495000	0.162375	0.506250	0.168870	0.502500	0.175365	0.506250	0.181860	0.495000	0.188355	0.483750	0.181860
35	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.502500	0.175365	0.506250	0.181860	0.517500	0.175365	0.517500	0.162375	0.525000	0.162375	0.532500	0.149385	0.528750	0.142890	0.517500	0.149385	0.506250	0.142890	0.502500	0.149385	0.495000	0.149385	0.495000	0.162375	0.506250	0.168870
36	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.547500	0.175365	0.551250	0.181860	0.540000	0.188355	0.528750	0.181860	0.525000	0.188355	0.510000	0.188355	0.506250	0.181860	0.517500	0.175365	0.517500	0.162375	0.525000	0.162375	0.528750	0.155880	0.540000	0.162375	0.540000	0.175365
37	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.547500	0.201345	0.551250	0.207840	0.540000	0.214335	0.528750	0.207840	0.525000	0.214335	0.510000	0.214335	0.506250	0.207840	0.517500	0.201345	0.517500	0.188355	0.525000	0.188355	0.528750	0.181860	0.540000	0.188355	0.540000	0.201345
38	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.525000	0.240315	0.528750	0.246810	0.540000	0.240315	0.540000	0.227325	0.547500	0.227325	0.555000	0.214335	0.551250	0.207840	0.540000	0.214335	0.528750	0.207840	0.525000	0.214335	0.517500	0.214335	0.517500	0.227325	0.528750	0.233820
39	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.570000	0.240315	0.573750	0.246810	0.562500	0.253305	0.551250	0.246810	0.547500	0.253305	0.532500	0.253305	0.528750	0.246810	0.540000	0.240315	0.540000	0.227325	0.547500	0.227325	0.551250	0.220830	0.562500	0.227325	0.562500	0.240315
40	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.502500	0.253305	0.495000	0.253305	0.495000	0.240315	0.506250	0.233820	0.502500	0.227325	0.510000	0.214335	0.517500	0.214335	0.517500	0.227325	0.528750	0.233820	0.525000	0.240315	0.528750	0.246810	0.517500	0.253305	0.506250	0.246810
41	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.480000	0.240315	0.472500	0.240315	0.472500	0.227325	0.483750	0.220830	0.480000	0.214335	0.487500	0.201345	0.495000	0.201345	0.495000	0.214335	0.506250	0.220830	0.502500	0.227325	0.506250	0.233820	0.495000	0.240315	0.483750	0.233820
42	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.457500	0.201345	0.450000	0.201345	0.450000	0.214335	0.461250	0.220830	0.457500	0.227325	0.465000	0.240315	0.472500	0.240315	0.472500	0.227325	0.483750	0.220830	0.480000	0.214335	0.483750	0.207840	0.472500	0.201345	0.461250	0.207840
43	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.457500	0.175365	0.461250	0.168870	0.472500	0.175365	0.472500	0.188355	0.480000	0.188355	0.487500	0.201345	0.483750	0.207840	0.472500	0.201345	0.461250	0.207840	0.457500	0.201345	0.450000	0.201345	0.450000	0.188355	0.461250	0.181860
