seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
16	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	20.218988	25.255929	21.507909	25.406270	21.658249	24.117349	20.617181	23.342690	21.391840	22.301622	20.363318	19.918805	19.074398	19.768465	18.924057	21.057386	17.732649	21.571647	18.246910	22.763055	17.472251	23.804123	18.513319	24.578782	19.704727	24.064521
17	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	21.391839	22.301622	20.617181	23.342690	21.658249	24.117349	22.849657	23.603088	23.363918	24.794496	25.941758	25.095177	26.716418	24.054109	25.675350	23.279450	25.825690	21.990529	24.536770	21.840189	24.022508	20.648781	22.831100	21.163042	22.680760	22.451962
18	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	20.218988	25.255929	19.444329	26.296997	20.485397	27.071656	21.676805	26.557395	22.191066	27.748803	24.768906	28.049486	25.543565	27.008418	24.502497	26.233758	24.652838	24.944838	23.363917	24.794498	22.849656	23.603089	21.658249	24.117349	21.507909	25.406270
19	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	24.768906	28.049486	25.283167	29.240894	26.474575	28.726633	26.624916	27.437712	27.913836	27.588053	29.463154	25.505918	28.948893	24.314510	27.757484	24.828771	26.716417	24.054112	25.941757	25.095180	24.652837	24.944839	24.502496	26.233760	25.543564	27.008419
20	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	27.913837	27.588051	26.624916	27.437712	26.474575	28.726633	27.515643	29.501291	26.740985	30.542358	27.769508	32.925173	29.058429	33.075514	29.208769	31.786593	30.400177	31.272332	29.885916	30.080924	30.660574	29.039856	29.619507	28.265198	28.428098	28.779459
21	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	29.463154	25.505918	30.752074	25.656259	30.902415	24.367338	29.861347	23.592679	30.636006	22.551611	29.607484	20.168795	28.318563	20.018454	28.168223	21.307375	26.976815	21.821636	27.491076	23.013044	26.716417	24.054112	27.757484	24.828771	28.948893	24.314510
22	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	32.608083	25.044485	32.093822	23.853077	30.902413	24.367338	30.752073	25.656259	29.463154	25.505918	27.913836	27.588054	28.428097	28.779462	29.619506	28.265201	30.660573	29.039859	31.435231	27.998791	32.724152	28.149132	32.874492	26.860211	31.833425	26.085553
23	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	26.740985	30.542360	27.515643	29.501291	26.474575	28.726633	25.283167	29.240895	24.768905	28.049487	22.191064	27.748808	21.416406	28.789875	22.457473	29.564533	22.307133	30.853454	23.596054	31.003794	24.110316	32.195202	25.301724	31.680940	25.452064	30.392019
24	#006699	#000000	#00000000	#00000000		53.498549	54.701979	23.596054	31.003794	24.110315	32.195203	22.918907	32.709464	21.877839	31.934806	21.103181	32.975873	18.525341	32.675192	18.011080	31.483784	19.202488	30.969523	19.352828	29.680602	20.641749	29.830943	21.416407	28.789875	22.457475	29.564533	22.307133	30.853454
25	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	17.496817	30.292372	18.011078	31.483780	19.202486	30.969519	19.352827	29.680599	20.641747	29.830939	22.191065	27.748805	21.676805	26.557395	20.485397	27.071656	19.444329	26.296997	18.669669	27.338065	17.380749	27.187724	17.230408	28.476645	18.271476	29.251304
26	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.524739	27.799498	14.235818	27.649158	14.085478	28.938078	15.126546	29.712738	14.351887	30.753805	15.380409	33.136622	16.669329	33.286962	16.819670	31.998042	18.011078	31.483780	17.496817	30.292372	18.271476	29.251304	17.230408	28.476645	16.039000	28.990906
27	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.524739	27.799498	16.299397	26.758430	15.258329	25.983772	14.066921	26.498033	13.552660	25.306625	10.974820	25.005944	10.200162	26.047012	11.241230	26.821670	11.090889	28.110591	12.379810	28.260931	12.894071	29.452339	14.085479	28.938078	14.235820	27.649157
28	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	12.379809	28.260931	11.090888	28.110591	10.940548	29.399511	11.981616	30.174171	11.206956	31.215239	12.235479	33.598055	13.524399	33.748395	13.674740	32.459475	14.866148	31.945214	14.351887	30.753805	15.126546	29.712738	14.085478	28.938078	12.894070	29.452339
29	#006699	#000000	#00000000	#00000000		53.498549	54.701979	8.714082	33.187316	7.425161	33.036976	7.575502	31.748055	8.766910	31.233794	8.252649	30.042386	9.801966	27.960252	11.090887	28.110592	10.940547	29.399513	11.981616	30.174171	11.206956	31.215239	11.721217	32.406647	10.529809	32.920908	9.488741	32.146249
30	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	10.974820	25.005944	10.460559	23.814536	9.269151	24.328797	9.118810	25.617718	7.829890	25.467377	6.280572	27.549513	6.794834	28.740921	7.986242	28.226660	9.027310	29.001318	9.801968	27.960250	11.090888	28.110591	11.241230	26.821670	10.200162	26.047012
31	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	7.829889	25.467379	9.118809	25.617719	9.269151	24.328797	8.228083	23.554139	9.002741	22.513072	7.974218	20.130257	6.685297	19.979916	6.534957	21.268837	5.343549	21.783098	5.857810	22.974506	5.083152	24.015574	6.124219	24.790232	7.315628	24.275971
32	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	6.280571	27.549514	4.991651	27.399174	4.841310	28.688095	5.882378	29.462753	5.107720	30.503820	6.136243	32.886635	7.425164	33.036976	7.575504	31.748055	8.766912	31.233793	8.252650	30.042385	9.027308	29.001317	7.986242	28.226660	6.794834	28.740922
33	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	3.135643	28.010946	3.649905	29.202354	4.841313	28.688093	4.991653	27.399172	6.280574	27.549513	7.829890	25.467377	7.315629	24.275969	6.124221	24.790230	5.083153	24.015572	4.308495	25.056640	3.019574	24.906300	2.869234	26.195220	3.910302	26.969878
34	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	3.135640	28.010949	1.846719	27.860609	1.696379	29.149529	2.737447	29.924187	1.962789	30.965255	2.991312	33.348070	4.280233	33.498410	4.430573	32.209490	5.621981	31.695227	5.107719	30.503819	5.882377	29.462752	4.841310	28.688095	3.649902	29.202357
35	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	-2.587133	28.171703	-3.361791	29.212770	-2.320723	29.987429	-1.129315	29.473166	-0.615052	30.664574	1.962788	30.965254	2.737447	29.924187	1.696379	29.149529	1.846719	27.860609	0.557799	27.710268	0.043536	26.518860	-1.147872	27.033123	-1.298212	28.322043
36	#006699	#000000	#00000000	#00000000		53.498549	54.701979	-0.153617	33.809504	-0.928275	34.850572	-1.969343	34.075914	-1.819003	32.786993	-3.107924	32.636654	-4.136449	30.253839	-3.361790	29.212772	-2.320723	29.987430	-1.129315	29.473167	-0.615052	30.664574	0.673868	30.814913	0.523529	32.103834	-0.667879	32.618096
37	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	1.818462	36.302377	3.107383	36.452717	3.257723	35.163797	2.216655	34.389139	2.991314	33.348071	1.962789	30.965255	0.673868	30.814915	0.523528	32.103835	-0.667880	32.618098	-0.153618	33.809506	-0.928276	34.850573	0.112792	35.625231	1.304200	35.110969
38	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-1.414281	25.217398	-2.188939	26.258466	-1.147871	27.033124	0.043536	26.518860	0.557799	27.710268	3.135640	28.010948	3.910298	26.969880	2.869230	26.195222	3.019569	24.906302	1.730649	24.755962	1.216386	23.564554	0.024978	24.078817	-0.125361	25.367737
39	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	-0.241431	22.263092	-1.016089	23.304160	0.024979	24.078818	1.216386	23.564554	1.730649	24.755962	4.308490	25.056642	5.083148	24.015574	4.042080	23.240916	4.192419	21.951996	2.903499	21.801657	2.389236	20.610249	1.197828	21.124511	1.047489	22.413432
40	#006699	#000000	#00000000	#00000000		53.498549	54.701979	5.857805	22.974505	5.083146	24.015573	4.042079	23.240915	4.192419	21.951996	2.903499	21.801657	1.874973	19.418842	2.649631	18.377774	3.690699	19.152433	4.882105	18.638170	5.396368	19.829577	6.685288	19.979916	6.534949	21.268836	5.343542	21.783099
41	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-0.097106	16.925969	-1.386026	16.775630	-1.536366	18.064551	-0.495298	18.839209	-1.269956	19.880276	-0.241431	22.263091	1.047489	22.413430	1.197828	21.124510	2.389236	20.610249	1.874974	19.418841	2.649632	18.377773	1.608564	17.603115	0.417156	18.117377
42	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.597142	14.382399	4.082879	13.190991	2.891471	13.705254	2.741131	14.994174	1.452210	14.843834	-0.097106	16.925969	0.417156	18.117377	1.608564	17.603115	2.649632	18.377773	3.424290	17.336705	4.713211	17.487046	4.863551	16.198125	3.822483	15.423467
43	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	3.424290	17.336705	2.649632	18.377773	3.690700	19.152431	4.882108	18.638170	5.396369	19.829578	7.974209	20.130259	8.748867	19.089191	7.707799	18.314533	7.858140	17.025613	6.569219	16.875272	6.054958	15.683864	4.863550	16.198125	4.713211	17.487046
44	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.597140	14.382400	3.822481	15.423467	4.863549	16.198127	6.054958	15.683864	6.569219	16.875272	9.147059	17.175955	9.921719	16.134887	8.880651	15.360227	9.030991	14.071307	7.742071	13.920966	7.227809	12.729558	6.036401	13.243819	5.886061	14.532740
45	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.597139	14.382401	5.886060	14.532741	6.036401	13.243819	4.995334	12.469161	5.769992	11.428094	4.741468	9.045279	3.452548	8.894938	3.302207	10.183859	2.110799	10.698120	2.625060	11.889528	1.850402	12.930596	2.891470	13.705254	4.082878	13.190993
46	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	5.769991	11.428092	4.995334	12.469161	6.036401	13.243819	7.227809	12.729557	7.742072	13.920965	10.319913	14.221644	11.094571	13.180577	10.053503	12.405919	10.203843	11.116998	8.914923	10.966658	8.400660	9.775250	7.209252	10.289512	7.058912	11.578433
47	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	1.452210	14.843835	2.741131	14.994176	2.891471	13.705255	1.850402	12.930596	2.625060	11.889528	1.596537	9.506713	0.307616	9.356373	0.157276	10.645293	-1.034132	11.159556	-0.519870	12.350964	-1.294528	13.392032	-0.253460	14.166690	0.937948	13.652427
48	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	4.741468	9.045279	5.516127	8.004211	4.475060	7.229551	3.283651	7.743813	2.769390	6.552404	0.191550	6.251722	-0.583109	7.292790	0.457959	8.067449	0.307618	9.356370	1.596539	9.506710	2.110800	10.698119	3.302207	10.183859	3.452548	8.894938
49	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	-1.780528	3.758848	-2.555187	4.799915	-1.514121	5.574574	-0.322712	5.060313	0.191549	6.251721	2.769390	6.552404	3.544050	5.511338	2.502983	4.736678	2.653325	3.447758	1.364404	3.297416	0.850143	2.106008	-0.341265	2.620269	-0.491607	3.909190
50	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	2.769390	6.552404	3.283650	7.743813	4.475059	7.229553	4.625400	5.940633	5.914320	6.090975	7.463639	4.008842	6.949379	2.817434	5.757971	3.331694	4.716904	2.557034	3.942245	3.598101	2.653325	3.447759	2.502983	4.736678	3.544050	5.511338
51	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	5.914320	6.090975	4.625400	5.940633	4.475059	7.229553	5.516125	8.004212	4.741466	9.045279	5.769985	11.428096	7.058905	11.578438	7.209247	10.289518	8.400655	9.775258	7.886395	8.583850	8.661055	7.542783	7.619988	6.768124	6.428580	7.282384
52	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	10.608568	3.547413	10.094308	2.356005	8.902900	2.870265	8.752558	4.159184	7.463639	4.008842	5.914319	6.090975	6.428580	7.282384	7.619988	6.768124	8.661055	7.542783	9.435714	6.501717	10.724634	6.652059	10.874975	5.363139	9.833909	4.588480
53	#006699	#000000	#00000000	#00000000		53.498549	54.701979	11.869228	12.139511	11.094570	13.180578	10.053502	12.405920	10.203843	11.116998	8.914923	10.966658	7.886399	8.583843	8.661057	7.542775	9.702125	8.317433	10.893533	7.803172	11.407795	8.994580	12.696715	9.144921	12.546375	10.433841	11.354966	10.948102
54	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	9.435715	6.501717	8.661055	7.542783	9.702121	8.317443	10.893530	7.803183	11.407789	8.994591	13.985630	9.295275	14.760289	8.254208	13.719223	7.479549	13.869564	6.190629	12.580645	6.040288	12.066385	4.848879	10.874977	5.363139	10.724635	6.652058
55	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	10.608571	3.547413	9.833911	4.588479	10.874978	5.363139	12.066385	4.848879	12.580645	6.040288	15.158485	6.340971	15.933145	5.299904	14.892078	4.525245	15.042420	3.236326	13.753500	3.085984	13.239241	1.894575	12.047832	2.408835	11.897490	3.697755
56	#006699	#000000	#00000000	#00000000		53.498549	54.701979	16.707803	4.258838	15.933143	5.299905	14.892078	4.525245	15.042420	3.236326	13.753500	3.085984	12.724979	0.703167	13.499639	-0.337899	14.540705	0.436760	15.732114	-0.077500	16.246374	1.113909	17.535293	1.264250	17.384951	2.553170	16.193543	3.067430
57	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	13.985631	9.295275	14.499891	10.486683	15.691299	9.972423	15.841641	8.683504	17.130560	8.833846	18.679879	6.751712	18.165620	5.560304	16.974211	6.074564	15.933145	5.299904	15.158485	6.340971	13.869566	6.190629	13.719224	7.479549	14.760290	8.254208
58	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	18.679879	6.751712	19.968799	6.902054	20.119141	5.613135	19.078074	4.838475	19.852734	3.797409	18.824213	1.414592	17.535293	1.264250	17.384951	2.553170	16.193543	3.067430	16.707803	4.258838	15.933143	5.299905	16.974211	6.074564	18.165620	5.560304
59	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	21.824809	6.290283	21.310549	5.098875	20.119141	5.613135	19.968799	6.902054	18.679879	6.751712	17.130560	8.833846	17.644820	10.025254	18.836229	9.510994	19.877295	10.285654	20.651955	9.244587	21.940874	9.394929	22.091216	8.106009	21.050149	7.331350
60	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	19.852735	3.797409	19.078074	4.838475	20.119141	5.613135	21.310549	5.098875	21.824809	6.290283	24.402649	6.590967	25.177309	5.549900	24.136242	4.775241	24.286584	3.486321	22.997664	3.335980	22.483405	2.144571	21.291996	2.658831	21.141654	3.947750
61	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	24.402649	6.590967	24.916909	7.782375	26.108317	7.268115	26.258659	5.979196	27.547579	6.129538	29.096899	4.047405	28.582639	2.855996	27.391231	3.370256	26.350164	2.595596	25.575505	3.636663	24.286585	3.486321	24.136242	4.775241	25.177309	5.549900
62	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	19.997069	-1.539712	18.708150	-1.690054	18.557808	-0.401134	19.598875	0.373525	18.824215	1.414592	19.852735	3.797409	21.141654	3.947750	21.291996	2.658831	22.483405	2.144571	21.969145	0.953163	22.743804	-0.087904	21.702738	-0.862563	20.511329	-0.348303
63	#006699	#000000	#00000000	#00000000		53.498549	54.701979	28.068378	1.664588	28.582638	2.855996	27.391229	3.370256	26.350164	2.595596	25.575505	3.636663	22.997664	3.335980	22.483405	2.144571	23.674813	1.630311	23.825155	0.341392	25.114074	0.491734	25.888734	-0.549333	26.929800	0.225327	26.779458	1.514246
64	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	26.374723	9.083842	27.149383	8.042775	26.108316	7.268116	24.916908	7.782375	24.402649	6.590967	21.824809	6.290283	21.050149	7.331350	22.091216	8.106009	21.940874	9.394929	23.229794	9.545271	23.744053	10.736679	24.935462	10.222419	25.085804	8.933500
65	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	26.230389	14.420962	27.519308	14.571304	27.669650	13.282384	26.628583	12.507725	27.403243	11.466658	26.374723	9.083842	25.085804	8.933500	24.935462	10.222419	23.744053	10.736679	24.258313	11.928087	23.483654	12.969154	24.524720	13.743814	25.716129	13.229554
66	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	26.230389	14.420962	25.455729	15.462029	26.496796	16.236688	27.688204	15.722428	28.202464	16.913837	30.780304	17.214520	31.554963	16.173454	30.513897	15.398794	30.664239	14.109875	29.375319	13.959533	28.861059	12.768124	27.669651	13.282384	27.519309	14.571304
67	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	25.057534	17.375266	24.282875	18.416332	25.323941	19.190992	26.515350	18.676732	27.029610	19.868140	29.607450	20.168824	30.382109	19.127757	29.341043	18.353098	29.491385	17.064178	28.202465	16.913836	27.688205	15.722428	26.496796	16.236688	26.346454	17.525608
68	#006699	#000000	#00000000	#00000000		53.498549	54.701979	27.491039	23.013070	26.716379	24.054136	25.675313	23.279477	25.825654	21.990557	24.536735	21.840216	23.508215	19.457399	24.282875	18.416332	25.323941	19.190992	26.515350	18.676732	27.029610	19.868140	28.318529	20.018482	28.168187	21.307402	26.976779	21.821661
69	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	30.636005	22.551611	29.861347	23.592679	30.902415	24.367338	32.093823	23.853077	32.608084	25.044485	35.185924	25.345166	35.960583	24.304098	34.919515	23.529439	35.069856	22.240518	33.780935	22.090178	33.266674	20.898770	32.075266	21.413031	31.924925	22.701951
70	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	30.780334	17.214489	29.491413	17.064148	29.341073	18.353069	30.382141	19.127727	29.607483	20.168795	30.636006	22.551610	31.924925	22.701951	32.075266	21.413031	33.266674	20.898770	32.752413	19.707362	33.527071	18.666294	32.486003	17.891636	31.294595	18.405897
71	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	30.780333	17.214490	31.294594	18.405898	32.486003	17.891636	32.636344	16.602715	33.925264	16.753056	35.474582	14.670921	34.960321	13.479513	33.768912	13.993774	32.727845	13.219115	31.953185	14.260183	30.664265	14.109842	30.513924	15.398763	31.554992	16.173422
72	#006699	#000000	#00000000	#00000000		53.498549	54.701979	33.041068	9.033117	34.329989	9.183458	34.179648	10.472378	32.988240	10.986639	33.502501	12.178048	31.953184	14.260183	30.664265	14.109842	30.814605	12.820922	29.773537	12.046264	30.548196	11.005196	30.033934	9.813788	31.225343	9.299527	32.266410	10.074185
73	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	29.375343	13.959504	30.664264	14.109844	30.814605	12.820922	29.773537	12.046264	30.548196	11.005196	29.519672	8.622381	28.230752	8.472041	28.080411	9.760961	26.889003	10.275223	27.403264	11.466631	26.628606	12.507698	27.669674	13.282357	28.861082	12.768095
74	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	26.374741	9.083816	26.889002	10.275224	28.080411	9.760961	28.230752	8.472041	29.519672	8.622381	31.068990	6.540247	30.554728	5.348839	29.363320	5.863100	28.322252	5.088441	27.547593	6.129508	26.258673	5.979168	26.108332	7.268089	27.149400	8.042748
75	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	31.068990	6.540247	32.357910	6.690587	32.508251	5.401667	31.467183	4.627007	32.241842	3.585940	31.213320	1.203123	29.924399	1.052783	29.774059	2.341703	28.582651	2.855965	29.096912	4.047373	28.322252	5.088441	29.363320	5.863100	30.554728	5.348839
76	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	31.213320	1.203123	31.987979	0.162055	30.946911	-0.612604	29.755503	-0.098343	29.241242	-1.289751	26.663402	-1.590433	25.888743	-0.549365	26.929810	0.225294	26.779470	1.514215	28.068391	1.664555	28.582652	2.855963	29.774059	2.341703	29.924399	1.052783
77	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	32.386172	-1.751184	31.097252	-1.901525	30.946911	-0.612604	31.987979	0.162055	31.213320	1.203123	32.241842	3.585940	33.530763	3.736280	33.681103	2.447359	34.872511	1.933098	34.358250	0.741690	35.132909	-0.299378	34.091842	-1.074037	32.900433	-0.559776
78	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	32.241842	3.585940	31.467184	4.627007	32.508252	5.401665	33.699660	4.887404	34.213921	6.078812	36.791761	6.379493	37.566419	5.338426	36.525351	4.563768	36.675692	3.274847	35.386771	3.124507	34.872510	1.933098	33.681102	2.447360	33.530761	3.736280
79	#006699	#000000	#00000000	#00000000		53.498549	54.701979	35.386771	3.124507	34.872510	1.933098	36.063918	1.418837	37.104986	2.193495	37.879644	1.152428	40.457484	1.453109	40.971745	2.644517	39.780337	3.158778	39.629996	4.447699	38.341076	4.297358	37.566418	5.338426	36.525350	4.563768	36.675692	3.274847
80	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	34.213921	6.078812	33.699660	4.887404	32.508252	5.401665	32.357911	6.690586	31.068991	6.540246	29.519672	8.622381	30.033933	9.813789	31.225341	9.299528	32.266409	10.074188	33.041069	9.033120	34.329989	9.183460	34.480330	7.894540	33.439262	7.119880
81	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	38.763840	8.872367	39.538499	7.831300	38.497432	7.056640	37.306023	7.570901	36.791762	6.379493	34.213922	6.078812	33.439262	7.119880	34.480330	7.894540	34.329989	9.183460	35.618910	9.333801	36.133171	10.525209	37.324579	10.010948	37.474919	8.722027
